id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
128190,tt2152198,0.200707,0,0,The Pervert's Guide to Ideology,Slavoj Å½iÅ¾ek,,Sophie Fiennes,,woman director,"Director Sophie Fiennes reunites with philosophical provocateur Slavoj Å½iÅ¾ek for this follow-up to their hit The Pervert's Guide to Cinema, in which Å½iÅ¾ek applies his inimitable and penetrating insights to films both famous and obscure as he interprets their overt and concealed meanings. (TIFF)",136,Documentary,,9/7/12,19,7.5,2012,0,0
118628,tt2181931,0.070285,2840000,11620000,English Vinglish,Sridevi Kapoor|Priya Anand|Mehdi Nebbou|Adil Hussain|Ajith Kumar,,Gauri Shinde,Sridevi vs Angrezi,classroom|housewife|speech|foreign language|wedding,"English Vinglish is the story of a woman who does not know English and is made to feel insecure by her family and society at large.Circumstances make her determined to overcome this insecurity, master the language, and teach the world a lesson on the way to becoming a self assured and confident woman.",133,Drama,Eros International,9/14/12,42,7.1,2012,2697273.75904037,11036028.549313
84334,tt2125608,0.173477,0,0,Searching for Sugar Man,Dennis Coffey|Rodriguez|Stephen Segerman|Mike Theodore|Malik Bendjelloul,http://www.sonyclassics.com/searchingforsugarman/,Malik Bendjelloul,Great Art Always Survives,1970s|mayor|south africa|musician|icon,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, Rodriguez. The film won Best Documentary at the 85th Academy Awards.",85,Documentary|Music,Passion Pictures|Red Box Films|Canfield Pictures,6/30/12,190,7.9,2012,0,0
369145,,0.167501,0,0,Doctor Who: The Snowmen,Matt Smith|Jenna Coleman|Richard E. Grant|Ian McKellen|Neve McIntosh,,,,,"Christmas Eve, 1892, and the falling snow is the stuff of fairy tales. When the fairytale becomes a nightmare and a chilling menace threatens Earth, an unorthodox young governess, Clara, calls on the Doctor for help. But the Doctor is in mourning, reclusive and determined not to engage in the problems of the universe. As old friends return, will the Doctor really abandon humankind, or will he fight to save the world and Christmas from the icy clutches of this mysterious menace?",60,,BBC Television UK,12/25/12,10,7.8,2012,0,0
111349,tt2178476,0.162227,0,0,One Direction: Up All Night - The Live Tour,Louis Tomlinson|Niall Horan|Abbes Zahmani|Liam Payne|Harry Styles,http://onedirectionmusic.com,Andy Saunders,,,"Up All Night: The Live Tour is a DVD release from the British-Irish boy band One Direction, which was released on 28 May 2012. The video concert DVD was recorded as part of One Direction's Up All Night Tour at the International Centre in Bournemouth, includes songs from their multi-platinum debut album Up All Night and five covers, including ""I Gotta Feeling"", ""Stereo Hearts"", ""Valerie"", ""Torn"" and ""Use Somebody"".",73,Music|Documentary,,5/16/12,10,8.3,2012,0,0
88920,tt2243393,0.161878,0,0,Love Never Dies,Ben Lewis|Anna O'Byrne|Maria Mercedes|Simon Gleeson|Sharon Millerchip,http://www.loveneverdies.com.au/index.php,Brett Sullivan|Simon Phillips,The Sequel to The Phantom of the Opera,opera|phantom|musical|coney island,"Set 10 years later, the Phantom has escaped from Paris to New York where he lives amongst the joyrides and freak shows of Coney Island. He has finally found a place for his music to soar, all that is missing is his love Christine DaaÃ©.  In a bid to win back her love, the Phantom lures Christine, her husband Raoul, and their young son Gustave from Manhattan, to the glittering and glorious world of Coney Island... they have no idea what lies in store for them...  You truly havenâ€™t experienced Andrew Lloyd Webberâ€™s Love Never Dies until you see this spectacular new Australian production, filmed at Melbourneâ€™s iconic Regent Theatre.",120,Drama|Music|Romance,,2/8/12,12,7.4,2012,0,0
130736,tt2208144,0.153689,0,0,3 Zimmer/KÃ¼che/Bad,Jacob Matschenz|Katharina Spiering|Anna BrÃ¼ggemann|Alexander Khuon|Robert Gwisdek,,Dietrich BrÃ¼ggemann,,,"Eleven moving dates, eight friends: Philipp, Wiebke, Jessica, Maria, Swantje, Michael, Thomas, Dina â€“ all in their twenties and mutually lonesome. And always searching: For a new city, a new job, an own apartment, a new, or even an old love. The search is never-ending, and so they repeatedly find themselves at a ritual gathering: someone moving. Boxes are shifted from one side of Berlin to the other, or the length and breadth of Germany, from one abode to the next as one life is exchanged for another. In 3 ZIMMER/KÃœCHE/BAD, director Dietrich BrÃ¼ggemann portrays existences in which relationships, social networks and backdrops are in a constant state of flux; where best friends are the only, and therefore the most valuable constant. Humorous sketches of the self-conception of a generation for whom moving has become the symbol of a life on the go.",118,Comedy,teamWorx Produktion fÃ¼r Kino und Fernsehen GmbH,10/3/12,20,7.1,2012,0,0
167956,tt2705402,0.152713,0,0,Fist of Jesus,Marc Velasco|NoÃ© Blancafort|Salvador LlÃ³s|Victoria RoldÃ¡n|Roger Sotera,http://www.fistofjesus.com/,AdriÃ¡n Cardona|David MuÃ±oz,Jesus loves some... others feel his fist!,gore,"When Jacob tells Jesus that his son, Lazarus, is dead, Jesus goes to his home to resurrect him. Only, this is the first time that Jesus has ever tried to bring back someone from the dead. You do not always get it right the first time. What follows is a gore-tastic nine minutes of Biblical splatter violence and comedy. Even our Lord and Savior goofs up once and a while. But he makes amends. Big time.",15,Action|Comedy|Horror,Eskoria Films,6/5/12,11,7.5,2012,0,0
84309,tt2073029,0.201188,0,0,Marina AbramoviÄ‡: The Artist Is Present,Marina AbramoviÄ‡|Ulay Biesenbach|Klaus Biesenbach,,Matthew Akers,,,"The film follows the artist as she prepares for what may be the most important moment of her life: a major retrospective of her work at The Museum of Modern Art in New York. To be given a retrospective at one of the world's premiere museums is, for any living artist, the most exhilarating sort of milestone. For Marina, it is far more - it is the chance to finally silence the question she has been hearing over and over again for four decades: 'But why is this art?'",106,Documentary,,1/1/12,29,7.5,2012,0,0
140405,tt2471670,0.118043,0,0,Coldplay: Live 2012,Chris Martin,http://coldplay.com/cinema/,Paul Dugdale,,concert|live concert|coldplay|mylo xyloto,"Coldplay Live 2012 is the band's first concert film/live album for nine years. It documents their acclaimed Mylo Xyloto world tour, which was seen by more than three million people since it began in June 2011. The film was directed by Paul Dugdale, previously responsible for Adele's Live at the Royal Albert Hall and The Prodigy's Worlds On Fire concert films. Coldplay Live 2012 includes footage from Coldplay's shows at Paris's Stade de France, Montreal's Bell Centre and the band's triumphant Pyramid Stage headline performance at Glastonbury 2011.",97,Music,EMI Records Ltd.,11/13/12,16,7.5,2012,0,0
98541,tt2323551,0.029377,0,0,Hungry For Change,,http://www.hungryforchange.tv/,James Colquhoun|Laurentine Ten Bosch,Your health is in your hands,,"We all want more energy, an ideal body and beautiful younger looking skin...  So what is stopping us from getting this?  Introducing 'Hungry For Change', the latest 'Food Matters' film.  'Hungry For Change' exposes shocking secrets the diet, weightloss and food industry don't want you to know about. Deceptive strategies designed to keep you craving more and more.  Could the foods we are eating actually be keeping us stuck in the diet trap?",89,Documentary,,1/1/12,16,7.5,2012,0,0
200035,tt2239947,0.105431,0,0,Political Animals,Sigourney Weaver|Carla Gugino|James Wolk|Sebastian Stan|Brittany Ishibashi,,David Petrarca,,,"Political Animals is a six-part miniseries. Elaine Barrish's husband Bud was a popular President of the United States during the 1990s despite his extramarital affairs. After leaving the White House, Elaine Barrish was elected Governor of Illinois and ran for the Democratic nomination for President, but lost to Paul Garcetti. The night Barrish conceded the nomination, she asked her husband for a divorce. Two years later, as Garcetti's Secretary of State, Barrish deals with State Department issues while trying to keep her family together.",252,Drama,,7/15/12,12,7.1,2012,0,0
127853,tt2370718,0.090143,0,0,Artifact,Jared Leto|Shannon Leto|Tomo MiliÄeviÄ‡|Irving Azoff|Chester Bennington,http://www.artifactthefilm.com/,Jared Leto,Sometimes we must fight in order to be free.,,"Artifact is a 2012 American documentary film directed by Jared Leto under the pseudonym of Bartholomew Cubbins, a recurring character in the Dr. Seuss universe. The film is a documentary about the making of the 30 Seconds to Mars album This Is War and the band's battle against record label EMI. Included in Artifact are several interviews, including the one with neurophysicist Daniel Levitin, author of the popular science book This Is Your Brain On Music. The film won the BlackBerry People's Choice Documentary Award at the 2012 Toronto International Film Festival.",105,Documentary|Music,FilmBuff,9/14/12,26,7.4,2012,0,0
185744,tt2346046,0.0898409999999999,0,0,Amy Schumer: Mostly Sex Stuff,Amy Schumer,,Ryan Polito,,comedian|stand-up|comedy|stand up comedy,"A ratings hit! Amy Schumer debuts her one-hour special in front of a live audience at the Historic Fillmore Theatre in San Francisco. Nothing is off limits as Schumer airs every hilarious, messed up detail of her dating and sex life, from encounters with unexpected body parts to hate-filled personal grooming appointments. In her matter-of-fact raunchy style, at odds with her self-described ""Cabbage Patch Kid"" appearance, Schumer tells stories of a boyfriend who makes dirty requests over dinner, the way she outsmarts her birth control, and a shocking ending to a seemingly innocent cab ride.",41,Comedy,Comedy Central,8/18/12,14,7.1,2012,0,0
191489,tt2290153,0.083455,0,0,Bill Burr: You People Are All The Same,Bill Burr,,Jay Karas,,,"Taking the stage in Washington, D.C., funnyman Bill Burr brings his stinging brand of humor to the spotlight, uncorking a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more.",68,Comedy,,8/16/12,11,8.1,2012,0,0
142563,tt2309977,0.078472,0,0,Fresh Guacamole,,,PES,,,"In this follow-up to his stop-motion hit Western Spaghetti, director PES transforms familiar objects into Fresh Guacamole.",2,Animation,,3/2/12,29,7.9,2012,0,0
137366,tt2414166,0.332598,0,0,Led Zeppelin: Celebration Day,Robert Plant|Jimmy Page|John Paul Jones|Jason Bonham,http://www.ledzeppelin.com,Dick Carruthers,,concert film,"On December 10, 2007, Led Zeppelin took the stage at London's O2 Arena to headline a tribute concert for dear friend and Atlantic Records founder Ahmet Ertegun. What followed was a two-hour-plus tour de force of the band's signature blues-infused rock 'n' roll that instantly became part of the legend of Led Zeppelin. Founding members John Paul Jones, Jimmy Page and Robert Plant were joined by Jason Bonham, the son of their late drummer John Bonham, to perform 16 songs from their celebrated catalog including landmark tracks ""Whole Lotta Love,"" ""Rock And Roll,"" ""Kashmir,"" and ""Stairway To Heaven.""  .",124,Documentary|Music,,10/17/12,16,7.7,2012,0,0
97610,tt1931388,0.065125,0,0,Beware of Mr. Baker,Ginger Baker|Bob Adcock|Tony Allen|Carmine Appice|Ginette Baker,,Jay Bulger,,,"Ginger Baker is known for playing in Cream and Blind Faith, but the world's greatest drummer didnâ€™t hit his stride until 1972, when he arrived in Nigeria and discovered Fela Kuti's Afrobeat. After leaving Nigeria, Ginger returned to his pattern of drug-induced self-destruction, and countless groundbreaking musical works, eventually settling in South Africa, where the 73-year-old lives with his young bride and 39 polo ponies. This documentary includes interviews with Eric Clapton, Steve Winwood, Carlos Santana and more. Beware of Mr. Baker! With every smash of the drum is a man smashing his way through life.",100,Documentary,,11/28/12,11,7.3,2012,0,0
101449,tt2273321,0.114021,0,0,Jim Gaffigan: Mr. Universe,Jim Gaffigan,http://www.jimgaffigan.com,Jay Karas,,comedian|stand-up|stand up comedy|clean comedy,"Recorded at the Warner Theater in Washington, DC on February 25th, 2012, Mr Universe follows in the model of Louis CK's Live At The Beacon Theater and has been made exclusively available for online purchase only, directly from Gaffigan's website.  This 75-minute special contains more of Gaffigan's trademark, surreal humor on food, life, his nit-picky fans, and whales in denial.  Also, a part of the proceeds from sales of Mr. Universe will go to the Bob Woodruff Foundation, a organization which assists veterans and their families as servicemen return to civilian life.",78,Comedy|TV Movie,New Wave Entertainment|Chimichanga Productions|Brillstein Entertainment Partners,4/11/12,11,7.2,2012,0,0
96924,tt2302529,0.044913,0,0,Aziz Ansari: Dangerously Delicious,Aziz Ansari,,Jason Woliner,,stand-up|stand up comedy,Aziz Ansari channels his crude side taking on topics like watching porn and the struggles of dating in New York City.,61,Comedy,,3/20/12,21,7.5,2012,0,0
84351,tt2130321,0.0798059999999999,0,0,West of Memphis,Jason Baldwin|Julie Ann Doan|Damien Wayne Echols|Pam Hobbs|Jessie Misskelley,,Amy Berg,,woman director|miscarriage of justice,"An examination of a failure of justice in Arkansas. The documentary tells the hitherto unknown story behind an extraordinary and desperate fight to bring the truth to light. Told and made by those who lived it, the filmmakers' unprecedented access to the inner workings of the defense, allows the film to show the investigation, research and appeals process in a way that has never been seen before; revealing shocking and disturbing new information about a case that still haunts the American South.",150,Documentary,,12/25/12,24,7.5,2012,0,0
89638,tt2104994,0.062522,0,0,Steve Jobs: The Lost Interview,Steve Jobs|Robert X. Cringely,,Paul Sen,,,"A conversation with Steve Jobs as he was running NeXT, the company he had founded after leaving Apple.",70,Documentary,,5/11/12,27,7.4,2012,0,0
135403,tt2471626,0.001635,0,0,Freddie Mercury: The Great Pretender,Freddie Mercury|Roger Taylor|Brian May|Luciano Pavarotti|Montserrat CaballÃ©,,Rhys Thomas,,,Freddie Mercury: The Great Pretender is a 2012 feature length documentary about Queen star Freddie Mercury and his attempt to forge a solo career outside of Queen.,107,Music|Documentary,Arte|Eagle Rock Entertainment,9/25/12,10,7.2,2012,0,0
151044,tt2354205,0.083362,0,0,McCullin,,,Jacqui Morris|David Morris,Seeing and looking at what others cannot bear to see is what my life is all about,biography|woman director,"Biographical documentary of the war photographer Don McCullin, with sections on his upbringing, early work for the Observer and extensive war reporting for the Sunday Times until the purchase of the newspaper by Rupert Murdoch in the 1980s.",89,Documentary,,4/26/12,11,7.2,2012,0,0
84284,tt2125653,0.024008,0,0,The House I Live In,Eugene Jarecki,,Eugene Jarecki,The war on drugs has never been about drugs.,government regulation,"In the past 40 years, the War on Drugs has accounted for 45 million arrests, made America the world's largest jailer, and destroyed impoverished communities at home and abroad. Yet drugs are cheaper, purer, and more available today than ever. Where did we go wrong, and what can be done?",110,Documentary,British Broadcasting Corporation (BBC)|Zweites Deutsches Fernsehen (ZDF)|Louverture Films|Vrijzinnig Protestantse Radio Omroep (VPRO)|NHK Enterprises,10/5/12,14,7.1,2012,0,0
98886,tt1865425,0.019797,0,0,KumarÃ©,Vikram Gandhi|Purva Bedi|Kristen Calgaro,http://www.kumaremovie.com/splash/,Vikram Gandhi,The true story of a false prophet,yoga|guru|new age|student|self help guru,"A documentary about a man who impersonates a wise Indian Guru and builds a following in Arizona. At the height of his popularity, the Guru KumarÃ© must reveal his true identity to his disciples and unveil his greatest teaching of all.",86,Documentary,,6/20/12,19,7.4,2012,0,0
114887,tt2292576,0.004575,0,0,The Dream Team,Michael Jordan|Larry Bird|Magic Johnson|Charles Barkley,,Zak Levitt,The Greatest Team Ever Assembled!,sport|basketball|olympics|nba,"The world had rarely seen a frenzy as the one the Dream Team created when it arrived in Barcelona, Spain, in July 1992. The Dream Team featured 11 future Naismith Memorial Basketball Hall of Fame players and three future Hall of Famers on the coaching staff, including head coach Chuck Daly.",70,Documentary,NBA Entertainment,6/13/12,11,8,2012,0,0
147538,tt2396224,0.019197,0,0,It's Such a Beautiful Day,,,Don Hertzfeldt,,short-term memory|mental instability,"Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.",62,Fantasy|Animation|Comedy|Drama,Bitter Films,10/5/12,51,7.9,2012,0,0
86705,tt2246779,0.016365,0,0,John Mulaney: New In Town,John Mulaney,http://comedians.jokes.com/john-mulaney,Ryan Polito|Jake Szymanski,,stand-up|stand up comedy,"Comedian John Mulaney recently released his debut one-hour Comedy Central stand-up special, New In Town, on DVD. New In Town was filmed over the course of two nights at the Skirball Theater in New York City.New In Town definitely brings the funny. Mulaney has a knack for self-deprecating humor, while sharing stories from throughout his life. He speaks of being bullied as a kid, tells an amazing tale about a high school party thrown by his teacher's son and why it's one of the reasons he doesn't drink anymore, and talks about how adults find joy in doing nothing",60,Comedy,Irwin Entertainment,1/31/12,16,8.1,2012,0,0
145711,tt2417134,0.074508,0,0,Naughty or Nice,Hilarie Burton|Matt Dallas|Gabriel Tigerman|Dana Barron|Danneel Ackles,,David Mackay,,christmas,"Krissy Kringle receives a delivery intended for Santa Claus.  A magical book that shows if a person has been naughty or nice.  She uses the book's power to find out about those around her, which leads to some very unusual and unintended results.  Krissy realizes that everyone has some good and some not so good in them.",90,TV Movie,,12/24/12,10,7.1,2012,0,0
157289,tt2088735,0.003731,0,0,Curfew,Fatima Ptacek|Shawn Christensen|Dana Segal|Kirsten Holly Smith|Kim Allen,,Shawn Christensen,,short,"At the lowest point of his life, Richie gets a call from his estranged sister, asking him to look after his nine-year old niece, Sophia, for a few hours.",19,Drama,Fuzzy Logic Pictures,1/1/12,23,7.9,2012,0,0
83589,tt2124908,0.003479,0,0,Shut Up and Play the Hits,James Murphy|Chuck Klosterman|Tyler Pope|Keith Wood|Pat Mahoney,http://www.shutupandplaythehits.com/,Will Lovelace|Dylan Southern,The Very Loud Ending Of LCD Soundsystem,madison square garden|punk band,"On April 2nd 2011, LCD SOUNDSYSTEM played its final show at Madison Square Garden in New York City. LCD Frontman James Murphy, disbanding one of the most celebrated and influential groups of its generation at the peak of its popularity, ensured that the band would go out on top with the biggest concert of its career. The instantly sold out, near four-hour extravaganza featured special appearances by Arcade Fire and Reggie Watts and moved the crowd of thousands to tears of joy and grief. SHUT UP AND PLAY THE HITS both captures this once-in-a-lifetime event with stunning visuals and serves as an intimate portrait of Murphy as he navigates the 48 hours surrounding the show. Woven throughout is an honest and unflinching conversation between Murphy and author Chuck Klosterman as they discuss music, art, aging, and the decision to call it quits while at the top of your game.",105,Music|Documentary,,1/22/12,15,7.3,2012,0,0
84179,tt2129928,0.006642,110,0,Bones Brigade: An Autobiography,Tony Alva|Steve Caballero|Shepard Fairey|Tommy Guerrero|Ben Harper,,Stacy Peralta,,california|skateboarding|skateboarder,"When six teenage boys came together as a skateboarding team in the 1980s, they reinvented not only their chosen sport but themselves too â€“ as they evolved from insecure outsiders to the most influential athletes in the field.",90,Documentary,,1/21/12,12,8.1,2012,104.471870948747,0
122,tt0167260,7.122455,94000000,1118888979,The Lord of the Rings: The Return of the King,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,http://www.lordoftherings.net,Peter Jackson,The eye of the enemy is moving.,elves|orcs|middle-earth (tolkien)|based on novel|suspicion,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",201,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,12/1/03,5636,7.9,2003,111423148.609557,1326278010.47567
22,tt0325980,6.864067,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,Gore Verbinski,Prepare to be blown out of the water.,exotic island|east india trading company|gold|marriage proposal|mutiny,"Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.",143,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,7/9/03,4223,7.3,2003,165949370.269553,776419286.73064
24,tt0266697,6.174132,30000000,180949000,Kill Bill: Vol. 1,Uma Thurman|Lucy Liu|Vivica A. Fox|Daryl Hannah|David Carradine,http://www.miramax.com/movie/kill-bill-volume-1/,Quentin Tarantino,Go for the kill.,japan|coma|martial arts|kung fu|underworld,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle â€“ but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",111,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,10/10/03,2932,7.6,2003,35560579.3434758,214488375.720753
12,tt0266543,3.440519,94000000,864625978,Finding Nemo,Albert Brooks|Ellen DeGeneres|Alexander Gould|Willem Dafoe|Brad Garrett,http://movies.disney.com/finding-nemo,Andrew Stanton|Lee Unkrich,"There are 3.7 trillion fish in the ocean, they're looking for one.",predator|harbor|animation|seagull|underwater,"A tale which follows the comedic and eventful journeys of two fish, the fretful Marlin and his young son Nemo, who are separated from each other in the Great Barrier Reef when Nemo is unexpectedly taken from his home and thrust into a fish tank in a dentist's office overlooking Sydney Harbor. Buoyed by the companionship of a friendly but forgetful fish named Dory, the overly cautious Marlin embarks on a dangerous trek and finds himself the unlikely hero of an epic journey to rescue his son.",100,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,5/30/03,3692,7.4,2003,111423148.609557,1024886689.76997
1278,tt0309987,2.643906,15000000,15121165,The Dreamers,Michael Pitt|Eva Green|Louis Garrel|Anna Chancellor|Robin Renucci,,Bernardo Bertolucci,Together nothing is impossible. Together nothing is forbidden.,paris|love triangle|male nudity|female nudity|bathroom,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,115,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,9/1/03,312,7.1,2003,17780289.6717379,17923912.9249429
587,tt0319061,2.491591,70000000,122919055,Big Fish,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,,Tim Burton,An adventure as big as life itself.,circus|father-son relationship|witch|fish|fishing,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",125,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,12/25/03,1091,7.4,2003,82974685.1347769,145702426.938419
153,tt0335266,1.765322,4000000,119723856,Lost in Translation,Bill Murray|Scarlett Johansson|Anna Faris|Giovanni Ribisi|Akiko Takeshita,,Sofia Coppola,Everyone wants to be found.,upper class|hotel room|age difference|commercial|karaoke,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",102,Drama,American Zoetrope,8/31/03,1135,7.3,2003,4741410.57913011,141914989.353162
616,tt0325710,1.622536,140000000,456758981,The Last Samurai,Tom Cruise|Ken Watanabe|William Atherton|Chad Lindberg|Billy Connolly,,Edward Zwick,"In the face of an enemy, in the Heart of One Man, Lies the Soul of a Warrior.",japan|suicide|civil war|indian|war crimes,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",154,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",12/5/03,1093,7.1,2003,165949370.269553,541420466.156522
322,tt0327056,1.428302,25000000,156822020,Mystic River,Sean Penn|Tim Robbins|Kevin Bacon|Marcia Gay Harden|Kevin Chapman,,Clint Eastwood,"We bury our sins, we wash them clean.",child abuse|sexual abuse|loss of child|repayment|suppressed past,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",138,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,10/7/03,743,7.4,2003,29633816.1195632,185889396.167138
58591,tt0419967,0.455238,0,0,Miracle Run,Mary-Louise Parker|Aidan Quinn|Zac Efron|Bubba Lewis|Jake Cherry,,Gregg Champion,,autism|motherly love|autistic twins,"Single mom Corrine discovers that her twins are autistic. She refuses to give up on their potential, even though it seems that the rest of the world has turned its back on them. Thanks to this incredible mother's support, her boys accomplish the unimaginable.",120,Drama,,10/6/03,10,7.1,2003,0,0
11615,tt0289992,0.431188,50000000,38955598,The Life of David Gale,Kevin Spacey|Kate Winslet|Laura Linney|Gabriel Mann|Rhona Mitra,,Alan Parker,The crime is clear. The truth is not.,prison|journalist|texas|professor|death penalty,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,130,Drama|Thriller|Crime,Universal Pictures|Intermedia Films|Saturn Films,2/21/03,246,7.2,2003,59267632.2391264,46176121.1183849
1807,tt0363589,0.426977,3000000,10012022,Elephant,Alex Frost|Eric Deulen|John Robinson|Elias McConnell|Jordan Taylor,,Gus Van Sant,An ordinary high school day. Except that it's not.,video game|gun|classroom|mass murder|girlfriend,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent. The film chronicles the events surrounding a school shooting.,81,Drama|Crime,HBO Films|Fearmakers Studios,5/18/03,186,7.1,2003,3556057.93434758,11867776.7573208
25935,tt0258816,0.431875,0,0,The Reckoning,Paul Bettany|Willem Dafoe|Tom Hardy|Brian Cox|Luke de Woolfson,,Paul McGuigan,The truth shall come to light,priest|english|medieval,"In 14th Century England, this tale of murder and mystery follows a fugitive priest who falls in with a troupe of actors. As they Arrive in a small town, the actors encounter a woman bing sentenced to death for practicing witchcraft and murder. Discarding the expected bible stories, the actors stage a performance based on the crime. Through the performance of the play, they discover a mystery.",112,Crime|Drama|Mystery,"Renaissance Films|Kanzaman, M.D.A. Films S.L.",8/6/03,10,7.2,2003,0,0
13920,tt0316465,0.388875,32000000,52277485,Radio,Cuba Gooding Jr.|Ed Harris|Alfre Woodard|S. Epatha Merkerson|Debra Winger,,Mike Tollin,His courage made them champions.,biography|friendship|sport,"Football coach Harold Jones befriends Radio, a mentally-challenged man who becomes a student at T.L. Hanna High School in Anderson, South Carolina. Their friendship extends over several decades, where Radio transforms from a shy, tormented man into an inspiration to his community.",109,Drama,Revolution Studios|Tollin/Robbins Productions,10/24/03,75,7.1,2003,37931284.6330408,61967255.1073289
325553,tt0314979,0.380749,0,0,Battlestar Galactica,Edward James Olmos|Mary McDonnell|Katee Sackhoff|Jamie Bamber|James Callis,http://www.syfy.com/battlestargalactica,Michael Rymer,By Your Command.,survivor|planet|genocide|quest,"After a 40-year armistice in a war between the Twelve Colonies and the Cylons, the Cylons launch a surprise nuclear attack intended to exterminate the human race. Virtually all of the population of the Twelve Colonies are wiped out.",182,Adventure|Drama|Science Fiction|Action,,12/8/03,57,7.3,2003,0,0
2056,tt0340377,0.350293,500000,8679814,The Station Agent,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Michelle Williams|Raven Goodwin,,Tom McCarthy,Loneliness is much better when you have got someone to share it with.,train station|new jersey|small person|friendship|newfoundland,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",88,Drama|Comedy,Next Wednesday Productions|SenArt Films,1/26/03,107,7.4,2003,592676.322391263,10288640.4811204
22502,tt0296619,0.327103,0,0,Les Enfants de la Pluie,FrÃ©dÃ©ric Cerdal|Marjolaine Poulain|Fily Keita|Benjamin Pascal,,Philippe Leclerc,,,There is a world with two towns that are big enemies: Pyross and Hydross.,90,Animation|Adventure,MK2 Production,6/25/03,10,7.6,2003,0,0
2260,tt0342172,0.275803,0,3117985,Capturing the Friedmans,Arnold Friedman|Elaine Friedman|Jesse Friedman|David Friedman|Seth Friedman,http://www.capturingthefriedmans.com/main.html,Andrew Jarecki,Who do you believe?,sexual abuse|middle class|child pornography|sodomy|american,An Oscar nominated documentary about a middle-class American family who is torn apart when the father Arnold and son Jesse are accused of sexually abusing numerous children. Director Jarecki interviews people from different sides of this tragic story and raises the question of whether they were rightfully tried when they claim they were innocent and there was never any evidence against them.,107,Documentary,,5/30/03,45,7.4,2003,0,3695911.76614225
